Entity,Code,Year,Geo Biomass Other - TWh (zero filled),Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled)
Asia,,2020,285.71262,0,1228.2402,1520.194,5202.053,1677.6733,15312.18,34101.305,23417.275
Asia,,2021,336.35724,0,1516.7802,2055.6802,5071.185,1833.9404,16249.497,36037.973,24457.223
Asia Pacific (BP),,1965,1.644,0,0,0,461.55515,0.070937775,56.231968,2780.7314,1932.2678
Asia Pacific (BP),,1966,1.643,0,0,0,479.9543,1.6571087,62.38925,2931.5122,2202.6782
Asia Pacific (BP),,1967,1.424,0,0,0,452.02533,1.784797,71.39151,2854.2986,2566.628
Asia Pacific (BP),,1968,1.577,0,0,0,497.51083,2.9623656,77.81803,2896.7332,2932.8025
Asia Pacific (BP),,1969,1.608,0,0,0,515.0005,5.1267695,102.600426,3250.1877,3406.3406
Asia Pacific (BP),,1970,1.776704,0,0,0,534.35754,16.71053,142.32472,3631.1387,3952.283
Asia Pacific (BP),,1971,1.754611,0,0,0,589.7924,25.625261,170.55856,3886.6707,4395.814
Asia Pacific (BP),,1972,1.785591,0,0,0,606.5258,30.09737,196.7801,4036.5913,4737.704
Asia Pacific (BP),,1973,1.834998,0,0,0,573.6903,34.164936,243.52914,4134.1763,5385.284
Asia Pacific (BP),,1974,2.8156047,0,0,0,644.3416,62.504845,305.92618,4234.7363,5350.234
Asia Pacific (BP),,1975,2.9736698,0,0,0,687.33514,79.10506,349.8788,4557.451,5319.128
Asia Pacific (BP),,1976,2.9064,0,0,0,689.7277,105.703476,405.0799,4665.6807,5660.6694
Asia Pacific (BP),,1977,2.941779,0,0,0,671.34985,96.49886,498.98422,4975.578,5951.206
Asia Pacific (BP),,1978,3.2368069,0,0,0,700.94366,189.37021,598.111,5219.296,6319.1147
Asia Pacific (BP),,1979,4.032256,0,0,0,759.89264,233.45268,683.5137,5472.163,6476.1504
Asia Pacific (BP),,1980,5.492769,0,0,0,808.5805,274.6574,734.6105,5784.006,6096.113
Asia Pacific (BP),,1981,7.3913007,0,0,0,856.7276,295.15594,744.45795,5975.036,5921.88
Asia Pacific (BP),,1982,16.27123,0,0,0,835.8438,345.18784,774.53735,6185.4614,5761.0557
Asia Pacific (BP),,1983,18.387142,0,0,0,885.14923,412.88583,855.2932,6548.081,5803.5933
Asia Pacific (BP),,1984,20.061474,0,0,0,885.34235,496.60992,1000.5268,7115.33,6033.3076
Asia Pacific (BP),,1985,21.110823,0,0,0,946.36847,595.7271,1087.1436,7676.9263,5978.9233
Asia Pacific (BP),,1986,22.009226,0,0,0,970.3629,641.7553,1186.6627,7972.331,6186.1694
Asia Pacific (BP),,1987,22.329086,0,0,0,966.614,756.6898,1259.7146,8546.454,6384.7847
Asia Pacific (BP),,1988,24.14604,0,0,0,1069.7981,711.9892,1343.3666,9157.78,6938.0767
Asia Pacific (BP),,1989,26.438787,0,0,0,1147.4406,753.634,1405.8042,9570.253,7364.874
Asia Pacific (BP),,1990,22.51375,0,0.011833333,0.095579445,1180.6416,814.75977,1516.671,9775.469,7807.1655
Asia Pacific (BP),,1991,22.994274,0,0.027943611,0.36075526,1213.9159,868.64264,1664.5177,10176.319,8135.385
Asia Pacific (BP),,1992,23.15172,0,0.08161278,0.65193945,1187.3041,892.0182,1777.8474,10529.562,8695.519
Asia Pacific (BP),,1993,23.097511,0,0.12744612,0.9220978,1301.9237,988.67474,1862.8564,11083.926,9066.4375
Asia Pacific (BP),,1994,26.580261,0,0.15790333,1.7256637,1310.828,1055.7217,2028.1571,11636.564,9584.171
Asia Pacific (BP),,1995,31.112776,0,0.20894112,3.3165631,1429.5104,1163.9534,2124.306,11911.363,10300.372
Asia Pacific (BP),,1996,31.652657,0,0.29025972,2.9309828,1399.8666,1223.7621,2319.488,12432.925,10829.746
Asia Pacific (BP),,1997,35.280697,0,0.43472305,3.5896373,1407.2155,1303.7037,2506.7385,12489.722,11356.1
Asia Pacific (BP),,1998,37.759834,0,0.6000289,4.404584,1498.2305,1357.4479,2563.8523,12477.373,11107.495
Asia Pacific (BP),,1999,41.455635,0,0.8464872,6.0714355,1479.213,1379.2086,2768.8025,12858.069,11584.896
Asia Pacific (BP),,2000,44.974827,0,1.2670239,7.5815635,1542.5222,1418.8689,2983.047,13345.488,11929.326
Asia Pacific (BP),,2001,45.5645,0,1.7876627,10.333404,1675.9003,1428.1619,3165.5247,13958.422,12020.536
Asia Pacific (BP),,2002,47.265427,10.982688,2.4200392,11.870939,1689.7389,1454.4794,3308.5586,15026.4,12328.799
Asia Pacific (BP),,2003,49.53167,13.830741,3.2381933,15.4892025,1723.7018,1285.8035,3587.9856,17176.084,12837.094
Asia Pacific (BP),,2004,53.351498,15.851476,4.2181187,26.472853,2014.714,1466.1493,3801.4814,19317.865,13605.356
Asia Pacific (BP),,2005,60.51645,19.44679,5.3045897,34.415924,2084.453,1519.8796,4080.2969,21956.637,13662.476
Asia Pacific (BP),,2006,64.84644,25.595728,6.519129,52.83862,2281.156,1550.6646,4393.0103,23642.43,13957.388
Asia Pacific (BP),,2007,71.50754,29.91217,7.7714047,69.56833,2409.6262,1478.1501,4731.436,25615.262,14412.398
Asia Pacific (BP),,2008,79.42048,39.55862,9.358253,101.3866,2803.8152,1426.1912,5034.736,26329.402,14399.222
Asia Pacific (BP),,2009,87.71818,47.00385,12.239426,153.1746,2703.5913,1483.0507,5154.127,27199.89,14505.12
Asia Pacific (BP),,2010,99.808716,54.70624,18.703938,226.16586,3046.6736,1552.6368,5752.4937,28423.213,15475.635
Asia Pacific (BP),,2011,109.2485,60.540672,33.554283,313.24823,3083.639,1278.9435,6201.2754,30513.29,15864.714
Asia Pacific (BP),,2012,118.289406,71.494835,48.13154,405.04852,3460.185,902.2575,6619.5776,31167.186,16573.479
Asia Pacific (BP),,2013,130.23392,92.18362,88.25607,513.66534,3733.509,899.9195,6857.08,31849.018,16810.31
Asia Pacific (BP),,2014,148.75612,106.30621,170.5849,580.4857,4127.123,965.42487,7055.4907,32422.668,17061.086
Asia Pacific (BP),,2015,171.02686,90.24233,257.51474,654.548,4219.563,1084.7002,7157.235,32236.416,17826.615
Asia Pacific (BP),,2016,171.41855,115.692444,379.6245,833.06165,4360.1465,1201.4653,7327.4067,32204.39,18501.607
Asia Pacific (BP),,2017,197.789,110.13132,585.9518,1030.3229,4454.5625,1260.4791,7719.802,32742.61,19063.307
Asia Pacific (BP),,2018,233.80719,139.16554,819.1133,1222.5673,4569.75,1405.4679,8304.968,33497.27,19523.727
Asia Pacific (BP),,2019,259.0397,167.90591,1028.7109,1348.6023,4721.1855,1636.3506,8603.884,33918.832,19858.016
Asia Pacific (BP),,2020,281.86713,176.43861,1225.664,1510.4374,4892.4004,1650.6813,8669.104,33527.17,18776.117
Asia Pacific (BP),,2021,329.44208,196.32928,1521.6107,2038.8492,4845.105,1793.5662,9182.994,35451.54,19624.07
Australia,AUS,1965,0.296,0,0,0,22.738525,0,0.029475,202.02777,200.01936
Australia,AUS,1966,0.284,0,0,0,21.719212,0,0.0393,209.38889,214.04755
Australia,AUS,1967,0.29,0,0,0,22.490232,0,0.0393,215.25,234.38777
Australia,AUS,1968,0.282,0,0,0,23.509544,0,0.304575,221.69444,255.28499
Australia,AUS,1969,0.281,0,0,0,25.678852,0,4.1265,229.27777,262.44812
Australia,AUS,1970,0.261,0,0,0,30.074612,0,17.303974,231.69444,290.19543
Australia,AUS,1971,0.263,0,0,0,34.027386,0,25.82668,232.56944,305.54456
Australia,AUS,1972,0.28,0,0,0,34.163025,0,37.074265,242.93056,311.03336
Australia,AUS,1973,0.338,0,0,0,36.329094,0,47.0688,252.98611,331.89294
Australia,AUS,1974,0.429,0,0,0,41.025032,0,53.701992,264.06946,351.73517
Australia,AUS,1975,0.489,0,0,0,44.023067,0,57.66997,272.54166,348.10452
Australia,AUS,1976,0.484,0,0,0,41.85281,0,68.07722,281.79166,355.82147
Australia,AUS,1977,0.429,0,0,0,40.049316,0,77.76844,294.18054,372.60077
Australia,AUS,1978,0.405,0,0,0,43.39485,0,83.72538,301.8611,380.9467
Australia,AUS,1979,0.418,0,0,0,42.125435,0,96.37518,315.54166,385.9148
Australia,AUS,1980,0.385,0,0,0,39.820583,0,110.66588,324.7639,367.7676
Australia,AUS,1981,0.404,0,0,0,41.00263,0,119.94439,333.1389,362.41833
Australia,AUS,1982,0.516,0,0,0,37.76174,0,116.980835,336.68054,356.84918
Australia,AUS,1983,0.431,0,0,0,35.849495,0,127.07482,336.55554,320.08347
Australia,AUS,1984,0.441,0,0,0,38.81329,0,125.31726,355.90277,330.97894
Australia,AUS,1985,0.456,0,0,0,41.22194,0,133.95262,368.1389,332.8008
Australia,AUS,1986,0.46,0,0,0,41.474136,0,146.32928,377.4861,328.14703
Australia,AUS,1987,0.47,0,0,0,40.255848,0,149.39459,393.3611,336.6699
Australia,AUS,1988,0.731,0,0,0,42.386795,0,152.9934,413.7639,351.9731
Australia,AUS,1989,0.81,0,0,0,42.147945,0,166.87564,433.95834,366.5162
Australia,AUS,1990,0.7595,0,0,0,43.643684,0,167.75948,444.34723,374.8846
Australia,AUS,1991,0.7195,0,0.016111111,0,46.28723,0,160.82101,453.2639,362.62082
Australia,AUS,1992,0.67,0,0.035779443,0,47.138844,0,166.36957,455.95834,370.54694
Australia,AUS,1993,0.67,0,0.043171946,0.0059166667,48.456184,0,172.49344,458.8889,382.05194
Australia,AUS,1994,0.6965,0,0.05145167,0.01625,47.755375,0,191.56657,468.2639,395.58917
Australia,AUS,1995,0.8255,0,0.06254028,0.020694444,46.2207,0,193.4157,484.16666,427.7775
Australia,AUS,1996,0.9465,0,0.07569889,0.020694444,47.21868,0,194.82663,503.95834,439.0154
Australia,AUS,1997,0.997,0,0.090631664,0.022166668,47.17137,0,191.30505,529.4583,446.05786
Australia,AUS,1998,1.081,0,0.10526889,0.053225834,46.714516,0,196.9532,553.0833,445.97025
Australia,AUS,1999,1.1335,0,0.12005389,0.12715055,48.144222,0,201.74054,587.443,456.15396
Australia,AUS,2000,0.8895,0,0.13823916,0.39623666,48.691265,0,205.5508,591.6619,455.98157
Australia,AUS,2001,0.7975,0,0.15908112,0.84314525,47.367424,0,221.69319,585.69135,457.08536
Australia,AUS,2002,1.2668,0,0.17016806,1.5573442,46.97864,0,228.14818,598.8721,461.97482
Australia,AUS,2003,1.6918,0,0.18328778,2.0418322,47.012608,0,229.94289,616.0213,460.25992
Australia,AUS,2004,2.81525,0,0.21021639,2.2909133,45.203465,0,234.53601,641.9212,471.29572
Australia,AUS,2005,3.871,0.23431678,0.24067,3.7197175,44.284695,0,232.58983,638.2223,478.70187
Australia,AUS,2006,3.9325,0.75920033,0.27742696,6.1520495,42.52486,0,259.43063,655.49884,493.6418
Australia,AUS,2007,4.275,0.9658726,0.32164195,8.064658,36.897484,0,290.19815,649.8025,506.2703
Australia,AUS,2008,3.6961,1.2792256,0.39116,9.718446,33.20126,0,285.34958,677.29144,512.71594
Australia,AUS,2009,2.7868,1.7728554,0.8105625,12.393358,35.305607,0,291.36435,654.86127,504.14078
Australia,AUS,2010,2.44155,2.5766943,2.71354,13.836261,38.153107,0,317.06427,607.39435,519.3068
Australia,AUS,2011,2.57395,3.0676394,5.6401978,17.743666,53.99239,0,327.93732,592.0622,547.0603
Australia,AUS,2012,3.09785,2.9817686,6.6135483,21.181452,46.711613,0,329.6105,554.4683,561.41907
Australia,AUS,2013,3.33165,2.9214733,10.485772,25.234644,52.0255,0,346.7392,526.2419,578.03705
Australia,AUS,2014,3.546362,3.0027654,13.415453,26.48685,39.238575,0,372.20932,521.8884,575.4282
Australia,AUS,2015,3.678062,2.3867607,16.684376,31.865948,37.93474,0,387.95798,540.4112,570.5786
Australia,AUS,2016,3.627513,1.85597,19.91656,34.90778,47.194626,0,378.70892,540.0623,571.723
Australia,AUS,2017,3.561684,1.8341609,23.732206,35.15775,35.926666,0,371.14383,521.52594,599.5798
Australia,AUS,2018,3.588149,1.6553749,32.628548,43.024696,45.80106,0,367.68118,508.88226,610.1112
Australia,AUS,2019,3.4677262,1.513905,48.23035,51.32683,36.958378,0,439.223,486.3916,604.19446
Australia,AUS,2020,3.4104242,1.1956013,62.617725,59.37224,37.873524,0,430.95615,468.52548,522.16724
Australia,AUS,2021,3.344045,1.22758,81.624115,70.11615,41.85683,0,394.07318,452.96805,536.349
Austria,AUT,1965,0,0,0,0,47.55726,0,17.528646,59.1149,65.29748
Austria,AUT,1966,0,0,0,0,51.24758,0,18.821033,56.467598,71.78886
Austria,AUT,1967,0,0,0,0,52.332794,0,18.031683,53.4509,76.54811
Austria,AUT,1968,0,0,0,0,53.77285,0,19.22897,52.773685,88.466064
Austria,AUT,1969,0,0,0,0,49.434948,0,23.329157,51.936398,97.226
Austria,AUT,1970,0,0,0,0,62.953415,0,28.298002,55.854168,107.04365
Austria,AUT,1971,0,0,0,0,49.736855,0,32.506645,51.233612,119.607025
Austria,AUT,1972,0,0,0,0,51.119247,0,35.129753,46.453888,129.12288
Austria,AUT,1973,0,0,0,0,56.8014,0,38.6112,46.169724,139.92781
Austria,AUT,1974,0,0,0,0,67.15973,0,41.85197,48.72278,125.22768
Austria,AUT,1975,0,0,0,0,70.36215,0,41.80162,42.340557,126.55926
Austria,AUT,1976,0,0,0,0,60.81226,0,47.61011,45.06,137.41133
Austria,AUT,1977,0,0,0,0,73.69054,0,48.520336,37.800278,131.58655
Austria,AUT,1978,0,0,0,0,73.74968,0,50.46824,38.40222,141.5697
Austria,AUT,1979,0,0,0,0,83.08193,0,50.040367,41.68611,147.40877
Austria,AUT,1980,0,0,0,0,86.07766,0,48.073975,42.83472,143.88745
Austria,AUT,1981,0,0,0,0,91.21513,0,45.824097,43.85,130.63089
Austria,AUT,1982,0,0,0,0,91.36002,0,44.355267,41.705555,123.90079
Austria,AUT,1983,0,0,0,0,90.5025,0,45.25706,44.655834,120.07979
Austria,AUT,1984,0,0,0,0,79.393875,0,50.38989,50.88639,116.79846
Austria,AUT,1985,0.943327,0,0,0,91.00178,0,53.991604,50.815,116.98592
Austria,AUT,1986,1.287501,0,0,0,91.382576,0,52.421265,45.3025,123.2183
Austria,AUT,1987,0.905816,0,0,0,104.64191,0,54.68578,44.939445,126.860344
Austria,AUT,1988,1.04696,0,0,0,104.39381,0,52.38503,43.03389,125.977974
Austria,AUT,1989,1.10445,0,0,0,103.738365,0,56.25982,43.228054,124.222206
Austria,AUT,1990,1.142485,0.07377863,0,0,93.171776,0,61.934902,47.640556,128.69969
Austria,AUT,1991,1.225832,0.08189009,0,0,92.9778,0,65.66419,49.97222,138.9047
Austria,AUT,1992,1.329164,0.09069842,0,0,103.04634,0,64.48223,38.882023,135.2269
Austria,AUT,1993,1.361111,0.10425926,0.0029444445,0,108.53793,0,67.812454,34.95875,136.3634
Austria,AUT,1994,1.210555,0.073511854,0.0029444445,0,105.58669,0,69.751495,35.454445,135.23601
Austria,AUT,1995,1.857221,0.13122785,0.0029444445,0.0029444445,109.607376,0,76.15716,40.338642,134.86182
Austria,AUT,1996,1.589444,0.12870006,0.0029444445,0.014777778,101.176674,0,81.06088,40.510193,139.53622
Austria,AUT,1997,1.711389,0.1524158,0.0059166667,0.05913972,106.76292,0,78.12572,42.96853,141.73091
Austria,AUT,1998,1.842777,0.15592095,0.0059166667,0.13306445,109.89158,0,80.20729,37.83,147.17671
Austria,AUT,1999,1.5969118,0.18353197,0.0059166667,0.15080638,120.34686,0,81.92763,37.569916,144.6513
Austria,AUT,2000,1.5282793,0.19794647,0.0088611115,0.19811833,123.707565,0,78.205154,42.479004,141.74934
Austria,AUT,2001,1.667812,0.22707327,0.014694445,0.50529945,118.84963,0,82.88196,43.881134,153.68556
Austria,AUT,2002,1.520444,0.23492885,0.026277779,0.59252334,117.41596,0,81.48537,44.579712,156.8198
Austria,AUT,2003,1.711921,0.24380022,0.043501943,1.0614452,96.3276,0,89.629715,47.547695,169.93642
Austria,AUT,2004,2.05973,0.24854097,0.051869724,2.6626463,105.936104,0,90.49234,46.576305,165.32832
Austria,AUT,2005,2.4401429,0.94555557,0.060184166,3.8119962,106.21873,0,95.27706,46.43805,164.62627
Austria,AUT,2006,3.2547655,3.3968055,0.06369972,4.987406,101.45599,0,89.532005,46.397972,164.50961
Austria,AUT,2007,4.0791254,3.9551246,0.068536945,5.760387,104.77595,0,84.708954,44.859592,154.65794
Austria,AUT,2008,4.177986,4.8078837,0.08463861,5.65175,107.7081,0,90.68555,44.31641,153.21025
Austria,AUT,2009,4.2947526,6.1011586,0.13660361,5.457072,114.2116,0,88.31914,33.390785,145.44966
Austria,AUT,2010,4.500126,5.946622,0.24650778,5.728555,106.48069,0,96.12812,39.26068,151.91782
Austria,AUT,2011,4.572212,5.9763565,0.4801989,5.3414073,94.448524,0,90.41807,40.319637,141.77455
Austria,AUT,2012,4.691266,5.913144,0.9253567,6.750725,120.22756,0,86.24142,37.45485,141.6354
Austria,AUT,2013,4.7102733,5.2035685,1.7060405,8.593873,114.513115,0,82.00461,38.096313,146.1486
Austria,AUT,2014,4.5615125,6.4668007,2.1273084,10.418562,111.09262,0,75.10976,34.895565,140.15686
Austria,AUT,2015,4.66263,7.7027397,2.523579,13.03491,100.06241,0,79.68095,37.713593,139.68253
Austria,AUT,2016,4.7955213,6.384036,2.934076,14.013859,107.00477,0,83.421906,34.979595,144.4737
Austria,AUT,2017,4.933439,5.5687904,3.3771002,17.488699,101.91079,0,90.69854,36.490314,146.34587
Austria,AUT,2018,4.9433427,5.817271,3.8498821,15.954871,99.57964,0,86.86919,32.213512,147.76338
Austria,AUT,2019,4.6682663,5.8516235,4.4866705,19.638195,107.616135,0,89.00441,33.8888,152.83081
Austria,AUT,2020,4.6011376,4.976822,5.3653355,17.836523,110.29897,0,85.27519,28.976196,132.9039
Austria,AUT,2021,4.3925185,4.9963837,5.560191,17.667513,112.12854,0,90.13871,31.2038,136.14812
Azerbaijan,AZE,1965,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1966,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1967,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1968,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1969,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1970,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1971,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1972,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1973,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1974,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1975,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1976,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1977,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1978,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1979,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1980,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1981,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1982,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1983,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1984,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1985,0,0,0,0,3.881231,0,132.81377,1.06996,97.18555
Azerbaijan,AZE,1986,0,0,0,0,2.3783975,0,147.56868,1.06996,101.81737
Azerbaijan,AZE,1987,0,0,0,0,2.3783975,0,145.74751,1.06996,95.82691
Azerbaijan,AZE,1988,0,0,0,0,2.0647628,0,143.92633,1.06996,98.14325
Azerbaijan,AZE,1989,0,0,0,0,2.0647628,0,151.21591,1.06996,95.70122
Azerbaijan,AZE,1990,0,0,0,0,4.902688,0,154.21864,1.03507,100.39483
Azerbaijan,AZE,1991,0,0,0,0,5.202231,0,147.56868,0.77921,96.801125
Azerbaijan,AZE,1992,0,0,0,0,5.166747,0,114.76804,0.13956,94.319466
Azerbaijan,AZE,1993,0,0,0,0,7.173656,0,84.716255,0.03489,94.055405
Azerbaijan,AZE,1994,0,0,0,0,5.41129,0,79.247856,0.04652,86.15903
Azerbaijan,AZE,1995,0,0,0,0,4.601075,0,78.33483,0.03489,77.6772
Azerbaijan,AZE,1996,0,0,0,0,4.5448923,0,57.388905,0.03489,69.772026
Azerbaijan,AZE,1997,0,0,0,0,5.0623655,0,54.654705,0.03489,66.40269
Azerbaijan,AZE,1998,0,0,0,0,5.769086,0,51.002594,0,69.8735
Azerbaijan,AZE,1999,0,0,0,0,4.4532256,0,54.654705,0,66.98869
Azerbaijan,AZE,2000,0,0,0,0,4.536021,0,52.82865,0,74.266304
Azerbaijan,AZE,2001,0,0,0,0,3.8220623,0,75.7764,0.03489,47.27034
Azerbaijan,AZE,2002,0,0,0,0,5.8960457,0,75.99123,0.02326,43.519466
Azerbaijan,AZE,2003,0,0,0,0,7.163306,0,77.9247,0.03489,50.599693
Azerbaijan,AZE,2004,0,0,0,0,7.938951,0,91.375175,0.010694444,54.573105
Azerbaijan,AZE,2005,0,0,0,0,8.617157,0,94.38427,0.03744861,63.79851
Azerbaijan,AZE,2006,0,0,0,0,7.164729,0,99.77681,0.03744861,57.11258
Azerbaijan,AZE,2007,0,0,0,0,6.684496,0,87.84967,0.05733333,53.85486
Azerbaijan,AZE,2008,0,0,0,0,6.27205,0,100.50773,0.043,43.055695
Azerbaijan,AZE,2009,0,0,0,0.005861111,6.4466968,0,85.81977,0.043,40.150047
Azerbaijan,AZE,2010,0,0,0,0.0013888889,9.565477,0,81.58022,0.0645,39.636456
Azerbaijan,AZE,2011,0,0,0,0,7.381608,0,89.345276,0.05733333,48.581573
Azerbaijan,AZE,2012,0,0,0,0,4.9930644,0,93.76557,0.043,50.810207
Azerbaijan,AZE,2013,0.067,0,0.0021805556,0.0021805556,4.0584197,0,94.18168,0.035833333,55.304142
Azerbaijan,AZE,2014,0.087,0,0.007861111,0.006222222,3.5210147,0,98.544464,0.0215,54.29416
Azerbaijan,AZE,2015,0.0909,0,0.012388889,0.012388889,4.4097424,0,111.46552,0.035833333,55.101902
Azerbaijan,AZE,2016,0.08725,0,0.09449945,0.06103639,5.2451196,0,109.30647,0.014333333,54.734978
Azerbaijan,AZE,2017,0.08515,0,0.099,0.058814444,4.6476774,0,106.16605,0.014333333,55.222107
Azerbaijan,AZE,2018,0.0811,0,0.10387139,0.21880166,4.6776457,0,108.15813,0.0071666664,57.87642
Azerbaijan,AZE,2019,0.09795,0,0.11651,0.27783138,4.1247697,0,117.89236,0.009316667,57.92222
Azerbaijan,AZE,2020,0.1003,0,0.12343556,0.2523864,2.8088164,0,123.66788,0.009333333,50.202335
Azerbaijan,AZE,2021,0.0966,0,0.14444056,0.23916417,3.3422813,0,127.20475,0.009316667,51.998318
Bangladesh,BGD,1965,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,1966,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,1967,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,1968,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,1969,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,1970,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,1971,0,0,0,0,0.51747304,0,3.667125,1.0869898,8.135292
Bangladesh,BGD,1972,0,0,0,0,0.51747304,0,3.667125,1.0869864,9.919018
Bangladesh,BGD,1973,0,0,0,0,0.97876334,0,5.880875,1.41251,11.208105
Bangladesh,BGD,1974,0,0,0,0,0.71854836,0,7.112875,1.255563,11.659564
Bangladesh,BGD,1975,0,0,0,0,1.2892473,0,4.956875,1.4531916,13.631795
Bangladesh,BGD,1976,0,0,0,0,1.4607527,0,7.247625,1.4357584,14.748876
Bangladesh,BGD,1977,0,0,0,0,1.2922041,0,8.1235,1.4997,14.522806
Bangladesh,BGD,1978,0,0,0,0,1.4962367,0,8.614375,1.4531916,15.460121
Bangladesh,BGD,1979,0,0,0,0,1.7357528,0,9.865625,1.0811831,17.112337
Bangladesh,BGD,1980,0,0,0,0,1.7239248,0,12.291125,1.4443297,19.291002
Bangladesh,BGD,1981,0,0,0,0,1.8481183,0,13.613856,1.4847789,19.89294
Bangladesh,BGD,1982,0,0,0,0,1.5465053,0,17.674847,1.7986726,19.621323
Bangladesh,BGD,1983,0,0,0,0,1.9575269,0,19.667185,1.0179856,17.547495
Bangladesh,BGD,1984,0,0,0,0,2.6524193,0,22.700663,0.40738723,17.682053
Bangladesh,BGD,1985,0,0,0,0,2.185215,0,25.780474,0.56964916,19.738766
Bangladesh,BGD,1986,0,0,0,0,1.3306453,0,29.070148,0.86029446,21.275488
Bangladesh,BGD,1987,0,0,0,0,1.5287633,0,34.155926,1.3543717,20.945486
Bangladesh,BGD,1988,0,0,0,0,1.9959677,0,40.201077,1.395065,20.984262
Bangladesh,BGD,1989,0,0,0,0,2.72043,0,42.498672,1.4531916,22.941954
Bangladesh,BGD,1990,0,0,0,0,2.6139786,0,45.742012,3.272589,22.227823
Bangladesh,BGD,1991,0,0,0,0,2.477957,0,47.107487,1.0463045,20.62286
Bangladesh,BGD,1992,0,0,0,0,2.3537633,0,51.370163,0.9823628,23.004263
Bangladesh,BGD,1993,0,0,0,0,1.7978494,0,57.502533,0.36620554,25.769169
Bangladesh,BGD,1994,0,0,0,0,2.50457,0,60.985718,0.34295693,26.85683
Bangladesh,BGD,1995,0,0,0,0,1.1,0,67.42334,3.7317994,34.853485
Bangladesh,BGD,1996,0,0,0,0,2.185215,0,72.36466,2.0461009,35.606483
Bangladesh,BGD,1997,0,0,0,0,2.1260753,0,71.132744,3.7550595,40.876938
Bangladesh,BGD,1998,0,0,0,0,2.5577958,0,76.86446,1.0811714,45.05575
Bangladesh,BGD,1999,0,0,0,0,2.463172,0,83.80357,0.53477055,40.18385
Bangladesh,BGD,2000,0,0,0,0,2.214785,0,90.58189,3.8364348,39.487724
Bangladesh,BGD,2001,0,0,0,0,2.9172237,0,101.43209,4.0689416,47.166737
Bangladesh,BGD,2002,0,0,0.00029166666,0,2.186207,0,106.71138,4.2491364,47.364414
Bangladesh,BGD,2003,0,0,0.0026111112,0,2.172193,0,114.7843,4.0631266,49.096424
Bangladesh,BGD,2004,0,0,0.0054722223,0,2.1583571,0,123.40232,4.0689416,46.329422
Bangladesh,BGD,2005,0,0,0.009722223,0,2.144697,0,132.63358,8.347995,46.622856
Bangladesh,BGD,2006,0,0,0.015361111,0.0045555555,2.131208,0,143.63368,12.683871,47.122963
Bangladesh,BGD,2007,0,0,0.025444444,0.004527778,2.117888,0,153.36371,10.3513975,44.559467
