Entity,Code,Year,Fossil fuels per capita (kWh)
Africa,,1965,2097.7078
Africa,,1966,2133.356
Africa,,1967,2096.53
Africa,,1968,2142.4888
Africa,,1969,2123.3364
Africa,,1970,2216.5781
Africa,,1971,2332.7512
Africa,,1972,2388.8816
Africa,,1973,2525.6846
Africa,,1974,2556.1267
Africa,,1975,2637.0618
Africa,,1976,2780.9832
Africa,,1977,2841.5076
Africa,,1978,2876.7278
Africa,,1979,3049.3608
Africa,,1980,3214.0627
Africa,,1981,3526.9478
Africa,,1982,3668.9277
Africa,,1983,3710.1514
Africa,,1984,3710.8762
Africa,,1985,3730.9268
Africa,,1986,3686.228
Africa,,1987,3730.3982
Africa,,1988,3862.4136
Africa,,1989,3752.6377
Africa,,1990,3790.1714
Africa,,1991,3670.1572
Africa,,1992,3647.1348
Africa,,1993,3576.1
Africa,,1994,3606.7964
Africa,,1995,3659.2288
Africa,,1996,3653.0947
Africa,,1997,3633.3127
Africa,,1998,3590.0173
Africa,,1999,3609.8008
Africa,,2000,3591.099
Africa,,2001,3625.2014
Africa,,2002,3583.7222
Africa,,2003,3687.1665
Africa,,2004,3855.8923
Africa,,2005,3773.8757
Africa,,2006,3752.342
Africa,,2007,3795.79
Africa,,2008,3932.9446
Africa,,2009,3893.0527
Africa,,2010,3896.565
Africa,,2011,3825.703
Africa,,2012,3881.9744
Africa,,2013,3877.7598
Africa,,2014,3870.3428
Africa,,2015,3866.0493
Africa,,2016,3869.5425
Africa,,2017,3852.4265
Africa,,2018,3832.923
Africa,,2019,3798.356
Africa,,2020,3457.7817
Africa,,2021,3584.8325
Algeria,DZA,1965,1910.1324
Algeria,DZA,1966,2281.9224
Algeria,DZA,1967,2096.2073
Algeria,DZA,1968,2174.2285
Algeria,DZA,1969,2406.913
Algeria,DZA,1970,2540.1611
Algeria,DZA,1971,2746.7256
Algeria,DZA,1972,2990.643
Algeria,DZA,1973,3450.926
Algeria,DZA,1974,3790.4724
Algeria,DZA,1975,4413.426
Algeria,DZA,1976,4906.019
Algeria,DZA,1977,5218.6387
Algeria,DZA,1978,6387.1426
Algeria,DZA,1979,8129.0176
Algeria,DZA,1980,9412.426
Algeria,DZA,1981,11064.026
Algeria,DZA,1982,12334.725
Algeria,DZA,1983,13067.9
Algeria,DZA,1984,12099.901
Algeria,DZA,1985,11764.669
Algeria,DZA,1986,12094.42
Algeria,DZA,1987,12027.957
Algeria,DZA,1988,12576.017
Algeria,DZA,1989,11908.628
Algeria,DZA,1990,12327.519
Algeria,DZA,1991,11908.999
Algeria,DZA,1992,11949.858
Algeria,DZA,1993,10855.729
Algeria,DZA,1994,10789.64
Algeria,DZA,1995,10975.977
Algeria,DZA,1996,10678.949
Algeria,DZA,1997,10097.629
Algeria,DZA,1998,10282.93
Algeria,DZA,1999,10242.966
Algeria,DZA,2000,9741.336
Algeria,DZA,2001,9955.143
Algeria,DZA,2002,10175.09
Algeria,DZA,2003,10486.486
Algeria,DZA,2004,10736.774
Algeria,DZA,2005,11065.476
Algeria,DZA,2006,11323.462
Algeria,DZA,2007,11740.896
Algeria,DZA,2008,12229.293
Algeria,DZA,2009,12725.983
Algeria,DZA,2010,12229.061
Algeria,DZA,2011,12680.638
Algeria,DZA,2012,13594.317
Algeria,DZA,2013,14121.583
Algeria,DZA,2014,15090.883
Algeria,DZA,2015,15601.193
Algeria,DZA,2016,15272.842
Algeria,DZA,2017,15126.544
Algeria,DZA,2018,15966.561
Algeria,DZA,2019,16223.641
Algeria,DZA,2020,15015.856
Algeria,DZA,2021,15455.552
Argentina,ARG,1965,14732.077
Argentina,ARG,1966,14975.393
Argentina,ARG,1967,15171.745
Argentina,ARG,1968,15419.965
Argentina,ARG,1969,15717.668
Argentina,ARG,1970,14624.497
Argentina,ARG,1971,15273.179
Argentina,ARG,1972,15225.759
Argentina,ARG,1973,15484.969
Argentina,ARG,1974,15495.144
Argentina,ARG,1975,14697.472
Argentina,ARG,1976,15228.154
Argentina,ARG,1977,15704.628
Argentina,ARG,1978,15131.391
Argentina,ARG,1979,15778.703
Argentina,ARG,1980,14995.706
Argentina,ARG,1981,14270.962
Argentina,ARG,1982,14134.874
Argentina,ARG,1983,14350.787
Argentina,ARG,1984,13917.061
Argentina,ARG,1985,13332.964
Argentina,ARG,1986,13986.801
Argentina,ARG,1987,14362.058
Argentina,ARG,1988,15106.773
Argentina,ARG,1989,14542.866
Argentina,ARG,1990,13467.452
Argentina,ARG,1991,13652.279
Argentina,ARG,1992,14362.297
Argentina,ARG,1993,14260.223
Argentina,ARG,1994,14624.456
Argentina,ARG,1995,15149.672
Argentina,ARG,1996,16071.152
Argentina,ARG,1997,15606.603
Argentina,ARG,1998,16234.263
Argentina,ARG,1999,16684.738
Argentina,ARG,2000,16060.568
Argentina,ARG,2001,14775.743
Argentina,ARG,2002,14036.607
Argentina,ARG,2003,15134.122
Argentina,ARG,2004,16351.621
Argentina,ARG,2005,17164.092
Argentina,ARG,2006,17675.69
Argentina,ARG,2007,18939.355
Argentina,ARG,2008,19031.121
Argentina,ARG,2009,17968.44
Argentina,ARG,2010,18552.355
Argentina,ARG,2011,19099.428
Argentina,ARG,2012,19821.71
Argentina,ARG,2013,20265.033
Argentina,ARG,2014,20020.451
Argentina,ARG,2015,20104.195
Argentina,ARG,2016,19913.398
Argentina,ARG,2017,19667.014
Argentina,ARG,2018,19227.025
Argentina,ARG,2019,17843.926
Argentina,ARG,2020,16580.164
Argentina,ARG,2021,18071.082
Asia,,1965,2593.2678
Asia,,1966,2755.6658
Asia,,1967,2844.1738
Asia,,1968,2989.6592
Asia,,1969,3336.354
Asia,,1970,3708.5112
Asia,,1971,3975.0867
Asia,,1972,4135.37
Asia,,1973,4416.873
Asia,,1974,4385.127
Asia,,1975,4437.542
Asia,,1976,4601.785
Asia,,1977,4844.3716
Asia,,1978,5057.431
Asia,,1979,5222.369
Asia,,1980,5099.8003
Asia,,1981,5052.459
Asia,,1982,5048.6646
Asia,,1983,5199.5703
Asia,,1984,5510.527
Asia,,1985,6306.314
Asia,,1986,6446.405
Asia,,1987,6659.302
Asia,,1988,6987.484
Asia,,1989,7191.518
Asia,,1990,7324.761
Asia,,1991,7479.3438
Asia,,1992,7705.8843
Asia,,1993,7854.6816
Asia,,1994,8151.6724
Asia,,1995,8344.106
Asia,,1996,8603.945
Asia,,1997,8728.217
Asia,,1998,8581.256
Asia,,1999,8770.988
Asia,,2000,8999.903
Asia,,2001,9179.913
Asia,,2002,9532.167
Asia,,2003,10243.842
Asia,,2004,11038.48
Asia,,2005,11749.778
Asia,,2006,12265.223
Asia,,2007,12917.365
Asia,,2008,13141.77
Asia,,2009,13297.723
Asia,,2010,13938.106
Asia,,2011,14599.924
Asia,,2012,14955.713
Asia,,2013,15098.028
Asia,,2014,15271.555
Asia,,2015,15334.06
Asia,,2016,15438.066
Asia,,2017,15685.728
Asia,,2018,15999.959
Asia,,2019,16094.1
Asia,,2020,15618.573
Asia,,2021,16351.855
Australia,AUS,1965,35395.805
Australia,AUS,1966,36529.594
Australia,AUS,1967,38078.816
Australia,AUS,1968,39683.492
Australia,AUS,1969,40417.2
Australia,AUS,1970,42810.016
Australia,AUS,1971,43400.63
Australia,AUS,1972,44437.89
Australia,AUS,1973,46764.816
Australia,AUS,1974,48821.367
Australia,AUS,1975,48845.88
Australia,AUS,1976,50269.727
Australia,AUS,1977,52457.586
Australia,AUS,1978,53395.305
Australia,AUS,1979,54945.08
Australia,AUS,1980,54615.76
Australia,AUS,1981,54621.473
Australia,AUS,1982,53433.984
Australia,AUS,1983,50946.49
Australia,AUS,1984,52132.617
Australia,AUS,1985,52889.207
Australia,AUS,1986,53206.754
Australia,AUS,1987,54087.707
Australia,AUS,1988,55593.363
Australia,AUS,1989,57592.066
Australia,AUS,1990,57894.836
Australia,AUS,1991,56551.473
Australia,AUS,1992,56857.543
Australia,AUS,1993,57478.57
Australia,AUS,1994,59274.9
Australia,AUS,1995,61398.64
Australia,AUS,1996,62475.82
Australia,AUS,1997,63378.875
Australia,AUS,1998,64295.676
Australia,AUS,1999,66238.22
Australia,AUS,2000,65895.28
Australia,AUS,2001,65693.06
Australia,AUS,2002,66184.305
Australia,AUS,2003,66309.15
Australia,AUS,2004,67641.09
Australia,AUS,2005,66901.25
Australia,AUS,2006,68821.48
Australia,AUS,2007,69429.336
Australia,AUS,2008,69435.5
Australia,AUS,2009,66957.82
Australia,AUS,2010,65568.57
Australia,AUS,2011,65619.62
Australia,AUS,2012,63596.312
Australia,AUS,2013,62782.598
Australia,AUS,2014,62614.08
Australia,AUS,2015,62927.484
Australia,AUS,2016,61601.598
Australia,AUS,2017,60684.39
Australia,AUS,2018,59516.434
Australia,AUS,2019,60330.438
Australia,AUS,2020,55381.613
Australia,AUS,2021,53369.28
Austria,AUT,1965,19524.502
Austria,AUT,1966,20090.027
Austria,AUT,1967,20070.238
Austria,AUT,1968,21644.56
Austria,AUT,1969,23186.455
Austria,AUT,1970,25611.236
Austria,AUT,1971,27118.223
Austria,AUT,1972,27937.443
Austria,AUT,1973,29629.223
Austria,AUT,1974,28406.164
Austria,AUT,1975,27808.29
Austria,AUT,1976,30419.934
Austria,AUT,1977,28799.48
Austria,AUT,1978,30480.5
Austria,AUT,1979,31684.107
Austria,AUT,1980,31108.863
Austria,AUT,1981,29116.54
Austria,AUT,1982,27731.283
Austria,AUT,1983,27780.08
Austria,AUT,1984,28851.346
Austria,AUT,1985,29329.434
Austria,AUT,1986,29197.152
Austria,AUT,1987,29909.434
Austria,AUT,1988,29193.527
Austria,AUT,1989,29360.615
Austria,AUT,1990,31030.533
Austria,AUT,1991,32820.13
Austria,AUT,1992,30429.379
Austria,AUT,1993,30249.984
Austria,AUT,1994,30300.043
Austria,AUT,1995,31628.078
Austria,AUT,1996,32810.492
Austria,AUT,1997,32988.867
Austria,AUT,1998,33252.1
Austria,AUT,1999,33054.21
Austria,AUT,2000,32761.496
Austria,AUT,2001,34883.27
Austria,AUT,2002,35014.863
Austria,AUT,2003,37821.41
Austria,AUT,2004,37007.59
Austria,AUT,2005,37235.94
Austria,AUT,2006,36338.64
Austria,AUT,2007,34265.953
Austria,AUT,2008,34636.168
Austria,AUT,2009,32022.234
Austria,AUT,2010,34355.195
Austria,AUT,2011,32475.955
Austria,AUT,2012,31476.033
Austria,AUT,2013,31399.047
Austria,AUT,2014,29272.203
Austria,AUT,2015,29745.951
Austria,AUT,2016,30089.332
Austria,AUT,2017,31092.332
Austria,AUT,2018,30184.438
Austria,AUT,2019,31050.213
Austria,AUT,2020,27746.002
Austria,AUT,2021,28859.91
Azerbaijan,AZE,1985,33531.336
Azerbaijan,AZE,1986,35732.816
Azerbaijan,AZE,1987,34018.645
Azerbaijan,AZE,1988,33484.992
Azerbaijan,AZE,1989,33744.9
Azerbaijan,AZE,1990,34417.613
Azerbaijan,AZE,1991,32520.611
Azerbaijan,AZE,1992,27373.764
Azerbaijan,AZE,1993,23101.287
Azerbaijan,AZE,1994,21152.613
Azerbaijan,AZE,1995,19779.477
Azerbaijan,AZE,1996,16001.271
Azerbaijan,AZE,1997,15136.405
Azerbaijan,AZE,1998,15032.282
Azerbaijan,AZE,1999,15015.021
Azerbaijan,AZE,2000,15517.663
Azerbaijan,AZE,2001,14861.287
Azerbaijan,AZE,2002,14277.606
Azerbaijan,AZE,2003,15191.939
Azerbaijan,AZE,2004,17058.918
Azerbaijan,AZE,2005,18278.164
Azerbaijan,AZE,2006,17907.168
Azerbaijan,AZE,2007,15967.037
Azerbaijan,AZE,2008,15956.806
Azerbaijan,AZE,2009,13817.756
Azerbaijan,AZE,2010,13129.643
Azerbaijan,AZE,2011,14743.447
Azerbaijan,AZE,2012,15246.176
Azerbaijan,AZE,2013,15551.718
Azerbaijan,AZE,2014,15691.029
Azerbaijan,AZE,2015,16890.912
Azerbaijan,AZE,2016,16444.629
Azerbaijan,AZE,2017,16025.555
Azerbaijan,AZE,2018,16354.722
Azerbaijan,AZE,2019,17182.447
Azerbaijan,AZE,2020,16906.209
Azerbaijan,AZE,2021,17377.34
Bangladesh,BGD,1971,188.50717
Bangladesh,BGD,1972,211.59084
Bangladesh,BGD,1973,260.05392
Bangladesh,BGD,1974,274.5525
Bangladesh,BGD,1975,268.29678
Bangladesh,BGD,1976,306.78494
Bangladesh,BGD,1977,309.0183
Bangladesh,BGD,1978,319.06598
Bangladesh,BGD,1979,342.56836
Bangladesh,BGD,1980,393.50113
Bangladesh,BGD,1981,406.14758
Bangladesh,BGD,1982,441.47354
Bangladesh,BGD,1983,419.92932
Bangladesh,BGD,1984,436.09802
Bangladesh,BGD,1985,480.29718
Bangladesh,BGD,1986,521.0646
Bangladesh,BGD,1987,561.8036
Bangladesh,BGD,1988,609.41785
Bangladesh,BGD,1989,637.72974
Bangladesh,BGD,1990,664.89954
Bangladesh,BGD,1991,629.5759
Bangladesh,BGD,1992,677.22986
Bangladesh,BGD,1993,737.42566
Bangladesh,BGD,1994,762.752
Bangladesh,BGD,1995,899.95435
Bangladesh,BGD,1996,917.752
Bangladesh,BGD,1997,948.5861
Bangladesh,BGD,1998,989.15094
Bangladesh,BGD,1999,982.3862
Bangladesh,BGD,2000,1036.4779
Bangladesh,BGD,2001,1159.4683
Bangladesh,BGD,2002,1180.2976
Bangladesh,BGD,2003,1230.3289
Bangladesh,BGD,2004,1252.2589
Bangladesh,BGD,2005,1331.3531
Bangladesh,BGD,2006,1426.3633
Bangladesh,BGD,2007,1444.987
Bangladesh,BGD,2008,1512.3842
Bangladesh,BGD,2009,1659.1848
Bangladesh,BGD,2010,1673.7788
Bangladesh,BGD,2011,1795.3374
Bangladesh,BGD,2012,1900.5662
Bangladesh,BGD,2013,1934.3962
Bangladesh,BGD,2014,1991.3163
Bangladesh,BGD,2015,2284.4727
Bangladesh,BGD,2016,2294.868
Bangladesh,BGD,2017,2353.0718
Bangladesh,BGD,2018,2467.2542
Bangladesh,BGD,2019,2715.9253
Bangladesh,BGD,2020,2603.728
Bangladesh,BGD,2021,2694.7207
Belarus,BLR,1985,40262.094
Belarus,BLR,1986,45657.13
Belarus,BLR,1987,46010.918
Belarus,BLR,1988,46387.63
Belarus,BLR,1989,44630.234
Belarus,BLR,1990,44676.812
Belarus,BLR,1991,44451.13
Belarus,BLR,1992,38479.266
Belarus,BLR,1993,32160.344
Belarus,BLR,1994,26897.057
Belarus,BLR,1995,23958.543
Belarus,BLR,1996,24633.928
Belarus,BLR,1997,25001.521
Belarus,BLR,1998,24549.229
Belarus,BLR,1999,23996.287
Belarus,BLR,2000,24860.398
Belarus,BLR,2001,24298.285
Belarus,BLR,2002,25301.59
Belarus,BLR,2003,25283.945
Belarus,BLR,2004,28499.082
Belarus,BLR,2005,28589.797
Belarus,BLR,2006,30587.021
Belarus,BLR,2007,29984.502
Belarus,BLR,2008,30482.754
Belarus,BLR,2009,28900.855
Belarus,BLR,2010,31389.23
Belarus,BLR,2011,30903.95
Belarus,BLR,2012,33469.1
Belarus,BLR,2013,30326.1
Belarus,BLR,2014,30333.637
Belarus,BLR,2015,27428.78
Belarus,BLR,2016,27985.99
Belarus,BLR,2017,28404.71
Belarus,BLR,2018,31491.64
Belarus,BLR,2019,31680.496
Belarus,BLR,2020,29369.084
Belarus,BLR,2021,30229.557
Belgium,BEL,1965,43788.027
Belgium,BEL,1966,41934.61
Belgium,BEL,1967,43791.316
Belgium,BEL,1968,48609.234
Belgium,BEL,1969,53172.094
Belgium,BEL,1970,55943.594
Belgium,BEL,1971,54719.27
Belgium,BEL,1972,57953.844
Belgium,BEL,1973,58515.125
Belgium,BEL,1974,56344.72
Belgium,BEL,1975,51002.91
Belgium,BEL,1976,53266.04
Belgium,BEL,1977,52652.246
Belgium,BEL,1978,54868.15
Belgium,BEL,1979,56781.16
Belgium,BEL,1980,53791.76
Belgium,BEL,1981,50769.47
Belgium,BEL,1982,47609.375
Belgium,BEL,1983,43531.46
Belgium,BEL,1984,44729.492
Belgium,BEL,1985,45055.184
Belgium,BEL,1986,45363.75
Belgium,BEL,1987,46247.23
Belgium,BEL,1988,47009.688
Belgium,BEL,1989,47909.453
Belgium,BEL,1990,50044.438
Belgium,BEL,1991,52027.84
Belgium,BEL,1992,51546.68
Belgium,BEL,1993,50843.38
Belgium,BEL,1994,54304.81
Belgium,BEL,1995,54750.83
Belgium,BEL,1996,58201.008
Belgium,BEL,1997,57601.645
Belgium,BEL,1998,59092.246
Belgium,BEL,1999,57551.996
Belgium,BEL,2000,58793.934
Belgium,BEL,2001,58480.18
Belgium,BEL,2002,57679.59
Belgium,BEL,2003,60190.098
Belgium,BEL,2004,60170.812
Belgium,BEL,2005,58836.945
Belgium,BEL,2006,58746.125
Belgium,BEL,2007,58365.29
Belgium,BEL,2008,59586.902
Belgium,BEL,2009,53755.44
Belgium,BEL,2010,57141.086
Belgium,BEL,2011,51635.45
Belgium,BEL,2012,50019.445
Belgium,BEL,2013,50629.234
Belgium,BEL,2014,47794.758
Belgium,BEL,2015,49676.066
Belgium,BEL,2016,49981.285
Belgium,BEL,2017,50345.516
Belgium,BEL,2018,52367.23
Belgium,BEL,2019,50350.594
Belgium,BEL,2020,44794.297
Belgium,BEL,2021,48190.273
Brazil,BRA,1965,2344.7559
Brazil,BRA,1966,2486.3665
Brazil,BRA,1967,2499.5444
Brazil,BRA,1968,2870.9595
Brazil,BRA,1969,3075.967
Brazil,BRA,1970,3397.0571
Brazil,BRA,1971,3628.8167
Brazil,BRA,1972,4049.3118
Brazil,BRA,1973,4792.8257
Brazil,BRA,1974,5058.1855
Brazil,BRA,1975,5146.87
Brazil,BRA,1976,5435.5825
Brazil,BRA,1977,5525.175
Brazil,BRA,1978,5908.64
Brazil,BRA,1979,6084.4043
Brazil,BRA,1980,5817.911
Brazil,BRA,1981,5431.816
Brazil,BRA,1982,5433.9556
Brazil,BRA,1983,5179.2085
Brazil,BRA,1984,5281.299
Brazil,BRA,1985,5402.7104
Brazil,BRA,1986,5778.7163
Brazil,BRA,1987,5861.5776
Brazil,BRA,1988,5851.1216
Brazil,BRA,1989,5777.1006
Brazil,BRA,1990,5505.0483
Brazil,BRA,1991,5575.811
Brazil,BRA,1992,5836.4985
Brazil,BRA,1993,5996.683
Brazil,BRA,1994,6274.3667
Brazil,BRA,1995,6468.988
Brazil,BRA,1996,6762.6787
Brazil,BRA,1997,7107.4346
Brazil,BRA,1998,7250.402
Brazil,BRA,1999,7319.987
Brazil,BRA,2000,7298.4614
Brazil,BRA,2001,7430.451
Brazil,BRA,2002,7327.317
Brazil,BRA,2003,7192.7485
Brazil,BRA,2004,7488.6274
Brazil,BRA,2005,7533.9053
Brazil,BRA,2006,7606.2407
Brazil,BRA,2007,7831.4946
Brazil,BRA,2008,8216.386
Brazil,BRA,2009,7675.2495
Brazil,BRA,2010,8702.571
Brazil,BRA,2011,9064.792
Brazil,BRA,2012,9462.931
Brazil,BRA,2013,10103.418
Brazil,BRA,2014,10430.514
Brazil,BRA,2015,9782.94
Brazil,BRA,2016,8993.517
Brazil,BRA,2017,9066.894
Brazil,BRA,2018,8578.165
Brazil,BRA,2019,8485.141
Brazil,BRA,2020,7734.5767
Brazil,BRA,2021,8586.204
Bulgaria,BGR,1965,13827.842
Bulgaria,BGR,1966,14757.899
Bulgaria,BGR,1967,17128.36
Bulgaria,BGR,1968,19326.047
Bulgaria,BGR,1969,21218.318
Bulgaria,BGR,1970,23650.936
Bulgaria,BGR,1971,24470.73
Bulgaria,BGR,1972,25071.217
Bulgaria,BGR,1973,25758.193
Bulgaria,BGR,1974,26246.19
Bulgaria,BGR,1975,28305.281
Bulgaria,BGR,1976,28993.344
Bulgaria,BGR,1977,30104.299
Bulgaria,BGR,1978,31395.629
Bulgaria,BGR,1979,32417.344
Bulgaria,BGR,1980,34242.625
Bulgaria,BGR,1981,32796.508
Bulgaria,BGR,1982,33400.082
Bulgaria,BGR,1983,33111.402
Bulgaria,BGR,1984,32851.22
Bulgaria,BGR,1985,32858.79
Bulgaria,BGR,1986,34019.824
Bulgaria,BGR,1987,34233.457
Bulgaria,BGR,1988,34089.28
Bulgaria,BGR,1989,34300.836
Bulgaria,BGR,1990,31623.91
Bulgaria,BGR,1991,24954.959
Bulgaria,BGR,1992,23920.781
Bulgaria,BGR,1993,25174.049
Bulgaria,BGR,1994,23930.596
Bulgaria,BGR,1995,25460.016
Bulgaria,BGR,1996,25071.71
Bulgaria,BGR,1997,23797.592
Bulgaria,BGR,1998,22949.791
Bulgaria,BGR,1999,19845.814
Bulgaria,BGR,2000,19508.203
Bulgaria,BGR,2001,20472.477
Bulgaria,BGR,2002,19609.322
Bulgaria,BGR,2003,21561.646
Bulgaria,BGR,2004,20944.56
Bulgaria,BGR,2005,22368.205
Bulgaria,BGR,2006,22885.752
Bulgaria,BGR,2007,24262.945
Bulgaria,BGR,2008,23533.738
Bulgaria,BGR,2009,19809.924
Bulgaria,BGR,2010,20316.4
Bulgaria,BGR,2011,22545.248
Bulgaria,BGR,2012,20818.805
Bulgaria,BGR,2013,18849.76
Bulgaria,BGR,2014,20093.494
Bulgaria,BGR,2015,21744.293
Bulgaria,BGR,2016,20789.48
Bulgaria,BGR,2017,22106.588
Bulgaria,BGR,2018,20953.982
Bulgaria,BGR,2019,20601.924
Bulgaria,BGR,2020,18519.344
Bulgaria,BGR,2021,21516.48
Canada,CAN,1965,52795.883
Canada,CAN,1966,54396.625
Canada,CAN,1967,56342.758
Canada,CAN,1968,59822.867
Canada,CAN,1969,61729.375
Canada,CAN,1970,65222.242
Canada,CAN,1971,65542.64
Canada,CAN,1972,68251.75
Canada,CAN,1973,72601.02
Canada,CAN,1974,72712.945
Canada,CAN,1975,71514.11
Canada,CAN,1976,73218.414
Canada,CAN,1977,76170.7
Canada,CAN,1978,74967.516
Canada,CAN,1979,75723.914
Canada,CAN,1980,75759.72
Canada,CAN,1981,72108.03
Canada,CAN,1982,69187.88
Canada,CAN,1983,65822.25
Canada,CAN,1984,68919.91
Canada,CAN,1985,68964.555
Canada,CAN,1986,67322.6
Canada,CAN,1987,68691.26
Canada,CAN,1988,72522.36
Canada,CAN,1989,74597.7
Canada,CAN,1990,69277.266
Canada,CAN,1991,66397.6
Canada,CAN,1992,68021.86
Canada,CAN,1993,67914.03
Canada,CAN,1994,69333.1
Canada,CAN,1995,71541.16
Canada,CAN,1996,72308.25
Canada,CAN,1997,73667.14
Canada,CAN,1998,74016.38
Canada,CAN,1999,75433.32
Canada,CAN,2000,76803.21
Canada,CAN,2001,75799.945
Canada,CAN,2002,77547.97
Canada,CAN,2003,78919.54
Canada,CAN,2004,78622.414
Canada,CAN,2005,76668.09
Canada,CAN,2006,75766.17
Canada,CAN,2007,78496.12
Canada,CAN,2008,75440.31
Canada,CAN,2009,71207.49
Canada,CAN,2010,72775.586
Canada,CAN,2011,73867.57
Canada,CAN,2012,72892.12
Canada,CAN,2013,73489.625
Canada,CAN,2014,73659.734
Canada,CAN,2015,73248.57
Canada,CAN,2016,70466.67
Canada,CAN,2017,70889.55
Canada,CAN,2018,71641.65
Canada,CAN,2019,70572.27
Canada,CAN,2020,63901.152
Canada,CAN,2021,65082.406
Chile,CHL,1965,6818.621
Chile,CHL,1966,7199.1167
Chile,CHL,1967,7208.1187
Chile,CHL,1968,7264.2896
Chile,CHL,1969,7636.701
Chile,CHL,1970,7908.5366
Chile,CHL,1971,8347.878
Chile,CHL,1972,8275.691
Chile,CHL,1973,7811.4893
Chile,CHL,1974,7386.112
Chile,CHL,1975,6373.355
Chile,CHL,1976,6623.6367
Chile,CHL,1977,6733.127
Chile,CHL,1978,7051.461
Chile,CHL,1979,7190.718
Chile,CHL,1980,7272.2544
Chile,CHL,1981,7336.23
Chile,CHL,1982,6265.5884
Chile,CHL,1983,6224.4795
Chile,CHL,1984,6443.599
Chile,CHL,1985,6226.0283
Chile,CHL,1986,6331.7847
Chile,CHL,1987,6454.523
Chile,CHL,1988,7464.722
Chile,CHL,1989,8812.827
Chile,CHL,1990,9455.743
Chile,CHL,1991,9793.925
Chile,CHL,1992,10094.797
Chile,CHL,1993,10624.817
Chile,CHL,1994,11227.762
Chile,CHL,1995,11915.834
Chile,CHL,1996,13027.43
Chile,CHL,1997,14820.429
Chile,CHL,1998,15379.5625
Chile,CHL,1999,16363.512
Chile,CHL,2000,16276.477
Chile,CHL,2001,15734.414
Chile,CHL,2002,15998.591
Chile,CHL,2003,15858.839
Chile,CHL,2004,16956.959
Chile,CHL,2005,16897.705
Chile,CHL,2006,17828.438
Chile,CHL,2007,18914.086
Chile,CHL,2008,18098.72
Chile,CHL,2009,17361.855
Chile,CHL,2010,17792.684
Chile,CHL,2011,19564.852
Chile,CHL,2012,19705.863
Chile,CHL,2013,19655.285
Chile,CHL,2014,18660.766
Chile,CHL,2015,18618.932
Chile,CHL,2016,19728.814
Chile,CHL,2017,18950.518
Chile,CHL,2018,18936.752
Chile,CHL,2019,19201.5
Chile,CHL,2020,17121.945
Chile,CHL,2021,17422.055
China,CHN,1965,2031.997
China,CHN,1966,2157.3733
China,CHN,1967,1897.1613
China,CHN,1968,1856.8943
China,CHN,1969,2216.546
China,CHN,1970,2784.833
China,CHN,1971,3218.5413
China,CHN,1972,3385.7952
China,CHN,1973,3491.1692
China,CHN,1974,3517.504
China,CHN,1975,3880.876
China,CHN,1976,4028.6663
China,CHN,1977,4337.805
China,CHN,1978,4715.767
China,CHN,1979,4779.77
China,CHN,1980,4738.909
China,CHN,1981,4582.6865
China,CHN,1982,4693.545
China,CHN,1983,4898.982
China,CHN,1984,5198.792
China,CHN,1985,5543.2563
China,CHN,1986,5719.7026
China,CHN,1987,6066.88
China,CHN,1988,6402.3374
China,CHN,1989,6599.2646
China,CHN,1990,6555.6426
China,CHN,1991,6807.203
China,CHN,1992,7084.351
China,CHN,1993,7528.586
China,CHN,1994,7876.5693
China,CHN,1995,7996.816
China,CHN,1996,8390.287
China,CHN,1997,8362.765
China,CHN,1998,8311.814
China,CHN,1999,8565.098
China,CHN,2000,8769.296
China,CHN,2001,9110.631
China,CHN,2002,9881.281
China,CHN,2003,11529.113
China,CHN,2004,13365.722
China,CHN,2005,15107.3125
China,CHN,2006,16459.682
China,CHN,2007,17743.492
China,CHN,2008,18000.248
China,CHN,2009,18734.283
China,CHN,2010,19761.545
China,CHN,2011,21282.957
China,CHN,2012,21646.723
China,CHN,2013,22181.277
China,CHN,2014,22334.355
China,CHN,2015,22267.096
China,CHN,2016,22249.852
China,CHN,2017,22671.857
China,CHN,2018,23208.959
China,CHN,2019,23696.35
China,CHN,2020,24024.26
China,CHN,2021,25403.43
Colombia,COL,1965,4290.81
Colombia,COL,1966,4531.11
Colombia,COL,1967,4662.5215
Colombia,COL,1968,4744.012
Colombia,COL,1969,4639.856
Colombia,COL,1970,4921.7686
Colombia,COL,1971,4662.785
Colombia,COL,1972,5132.4214
Colombia,COL,1973,4931.8076
Colombia,COL,1974,5391.53
Colombia,COL,1975,5271.1436
Colombia,COL,1976,5363.3755
Colombia,COL,1977,5368.4497
Colombia,COL,1978,5514.93
Colombia,COL,1979,5679.6807
Colombia,COL,1980,5542.262
Colombia,COL,1981,5601.2925
Colombia,COL,1982,5691.407
Colombia,COL,1983,5911.1533
Colombia,COL,1984,5798.1885
Colombia,COL,1985,5837.844
Colombia,COL,1986,5689.2397
Colombia,COL,1987,6052.9653
Colombia,COL,1988,5818.5103
Colombia,COL,1989,5910.2383
Colombia,COL,1990,5201.8916
Colombia,COL,1991,5364.652
Colombia,COL,1992,6046.185
Colombia,COL,1993,6258.63
Colombia,COL,1994,6418.7466
Colombia,COL,1995,6437.8296
Colombia,COL,1996,6295.2085
Colombia,COL,1997,6744.8613
Colombia,COL,1998,6711.269
Colombia,COL,1999,5730.782
Colombia,COL,2000,5634.717
